Symbols,Score,min_ranking,median_ranking
DAP,0.41534487212606563,221.0,8619.0
GPAM,0.4152932058899509,20.0,8417.0
MIR5681A,0.4152932058899509,11327.0,19724.0
CHML,0.4152415396538362,153.0,8549.0
ZBTB38,0.4152415396538362,235.0,8631.0
ABCA8,0.4152415396538362,926.0,9322.0
MKNK1,0.4151382071816068,666.0,9060.0
TSPAN4,0.41508654094549213,122.0,8515.0
AKR1C2,0.41508654094549213,10.0,8403.0
ALOX12B,0.414931542237148,68.0,8458.0
MPP1,0.414931542237148,439.0,8829.0
PIWIL2,0.414931542237148,84.0,8474.0
POTEB3,0.4148798760010333,558.0,8947.0
ARFIP2,0.4148798760010333,440.0,8829.0
FCHO1,0.4148798760010333,739.0,9128.0
MIR3147,0.41482820976491863,11330.0,19718.0
B3GALT6,0.41480237664686126,126.0,8513.5
TNFAIP2,0.41477654352880394,770.0,9157.0
DCLK3,0.41477654352880394,467.0,8854.0
NFKBID,0.41477654352880394,453.0,8840.0
MIR4745,0.41472487729268925,11326.0,19712.0
PSRC1,0.41472487729268925,831.0,9217.0
TCEA2,0.4146732110565745,169.0,8554.0
GPX5,0.4146215448204598,614.0,8998.0
P2RX2,0.4145957117024025,187.0,8570.5
CHST1,0.41451821234823044,117.0,8499.0
UFM1,0.41451821234823044,609.0,8991.0
PLSCR4,0.41446654611211575,563.0,8944.0
BASP1,0.41446654611211575,476.0,8857.0
RNASE3,0.414414879876001,875.0,9255.0
FRMPD4,0.414414879876001,216.0,8596.0
UBAP2L,0.4143632136398863,607.0,8986.0
MARVELD2,0.4143632136398863,312.0,8691.0
DPP10,0.41431154740377163,527.0,8905.0
GNPDA1,0.41431154740377163,45.0,8423.0
ADAM8,0.41431154740377163,196.0,8574.0
TPBG,0.41425988116765694,739.0,9116.0
INCENP,0.41415654869542756,269.0,8644.0
GJA3,0.41415654869542756,10.0,8385.0
HTATIP2,0.4141048824593128,206.0,8580.0
BCL2L10,0.4141048824593128,1216.0,9590.0
KIAA0319,0.41405321622319813,238.0,8611.0
FHOD1,0.41405321622319813,340.0,8713.0
UTP25,0.41400154998708344,1565.0,9937.0
TMLHE,0.41400154998708344,255.0,8627.0
ARPP19,0.41400154998708344,465.0,8837.0
HPN,0.41394988375096875,49.0,8420.0
ZWILCH,0.41394988375096875,265.0,8636.0
EXTL3,0.41394988375096875,17.0,8388.0
SPAG4,0.41389821751485406,466.0,8836.0
RAD1,0.41389821751485406,70.0,8440.0
PSTPIP1,0.4138465512787393,2.0,8371.0
SNX18,0.4138465512787393,813.0,9182.0
TENM2,0.4137948850426246,23.0,8391.0
FBLIM1,0.4137948850426246,52.0,8420.0
LRRC3B,0.4137948850426246,2572.0,10940.0
RTCB,0.4137948850426246,88.0,8456.0
INTS4P2,0.4137948850426246,11187.0,19555.0
DNAH2,0.41374321880650994,42.0,8409.0
C2ORF50,0.41369155257039525,10855.0,19221.0
COX17,0.41369155257039525,5.0,8371.0
SYT4,0.4135365538620511,293.0,8656.0
MLLT6,0.41348488762593644,127.0,8489.0
SLC26A1,0.41348488762593644,3.0,8365.0
MEX3C,0.41343322138982175,501.0,8862.0
EIF2A,0.41338155515370706,334.0,8694.0
TENT4B,0.41332988891759237,125.0,8484.0
TDRD12,0.41332988891759237,1284.0,9643.0
VPS36,0.4132782226814777,475.0,8833.0
LRRC47,0.4132782226814777,12.0,8370.0
PHKB,0.4132523895634203,28.0,8385.5
BYSL,0.41322655644536294,101.0,8458.0
HSFX1,0.41322655644536294,1576.0,9933.0
RAB11FIP3,0.41312322397313356,327.0,8682.0
GORAB,0.41312322397313356,67.0,8422.0
SLC49A4,0.41312322397313356,53.0,8408.0
SNHG10,0.41307155773701887,11351.0,19705.0
HCLS1,0.4130198915009042,132.0,8485.0
ZNF44,0.41296822526478943,485.0,8837.0
CLDN2,0.41296822526478943,134.0,8486.0
PNLIP,0.41291655902867475,6.0,8357.0
KLHL29,0.41291655902867475,741.0,9092.0
RNU12,0.41291655902867475,11258.0,19609.0
MBL2,0.41289072591061743,37.0,8387.5
DUS2,0.41281322655644537,139.0,8488.0
ADAMTS18,0.412709894084216,63.0,8410.0
NCAM2,0.412709894084216,513.0,8860.0
TRIM17,0.412709894084216,1253.0,9600.0
PHF2,0.412709894084216,69.0,8416.0
ATG2B,0.41265822784810124,242.0,8588.0
ZCCHC2,0.41265822784810124,669.0,9015.0
SGPP1,0.41265822784810124,184.0,8530.0
ADCYAP1R1,0.41265822784810124,235.0,8581.0
FPR1,0.41265822784810124,507.0,8853.0
TMTC4,0.41260656161198656,468.0,8813.0
ING4,0.41255489537587187,322.0,8666.0
COG8,0.4125032291397572,85.0,8428.0
ATAD3B,0.4125032291397572,48.0,8391.0
TTC12,0.4124257297855851,355.0,8696.5
HMX3,0.41239989666752774,156.0,8497.0
KANSL1-AS1,0.41234823043141305,11333.0,19673.0
VEZF1,0.41234823043141305,10.0,8350.0
MATN1,0.41234823043141305,9.0,8349.0
TREM2,0.41229656419529837,2.0,8341.0
ARMCX2,0.41229656419529837,444.0,8783.0
OGFOD1,0.41229656419529837,261.0,8600.0
FUZ,0.4122448979591837,43.0,8381.0
RABL6,0.4122448979591837,951.0,9289.0
EIF3M,0.412193231723069,267.0,8604.0
SEC16B,0.412193231723069,211.0,8548.0
QPCT,0.412193231723069,35.0,8372.0
NCEH1,0.4121415654869543,237.0,8573.0
HEXA,0.4121415654869543,1.0,8337.0
VPS25,0.4121415654869543,214.0,8550.0
LMBRD1,0.41203823301472486,87.0,8421.0
ARHGEF18,0.4119865667786102,723.0,9056.0
RNF14,0.4119349005424955,820.0,9152.0
MEFV,0.4119090674244381,187.0,8518.5
CEP135,0.4118574011883234,31.0,8361.5
CATSPER1,0.4118315680702661,418.0,8748.0
ADH6,0.41177990183415136,117.0,8446.0
PRAMEF27,0.41177990183415136,10679.0,19008.0
ZGRF1,0.41177990183415136,434.0,8763.0
CDH4,0.4117282355980367,52.0,8380.0
CCNQ,0.41170240247997936,5.0,8332.5
IL3RA,0.411676569361922,96.0,8423.0
FYCO1,0.411676569361922,19.0,8346.0
ZP3,0.411676569361922,14.0,8341.0
SESN1,0.4114182381813485,415.0,8737.0
KCNAB1,0.4112632394730044,54.0,8373.0
TOMM40L,0.4112632394730044,306.0,8625.0
TBC1D2B,0.4112632394730044,750.0,9069.0
ISOC1,0.41121157323688967,173.0,8491.0
LHB,0.41118574011883235,5.0,8322.5
MRPL27,0.4111082407646603,123.0,8439.0
FBXW2,0.4110565745285456,504.0,8819.0
INPP1,0.4110049082924309,415.0,8729.0
GLRA1,0.4110049082924309,84.0,8398.0
RNF103-CHMP3,0.4110049082924309,372.0,8686.0
UNC13D,0.41095324205631617,6.0,8319.0
MGME1,0.41095324205631617,34.0,8347.0
PRR20E,0.4109015758202015,10876.0,19188.0
ZNF436,0.4109015758202015,536.0,8848.0
LARP4,0.4109015758202015,848.0,9160.0
CYP4B1,0.4107465771118574,206.0,8515.0
CABP7,0.4107465771118574,436.0,8745.0
MIR26A2,0.4107465771118574,11335.0,19644.0
MUC4,0.4106949108757427,478.0,8786.0
JDP2,0.410643244639628,565.0,8872.0
PRRC2A,0.4105915784035133,331.0,8637.0
DCAF11,0.4105915784035133,710.0,9016.0
EME1,0.4105915784035133,12.0,8318.0
CNGB3,0.4105915784035133,97.0,8403.0
SH3D19,0.4105915784035133,122.0,8428.0
GPLD1,0.4105915784035133,184.0,8490.0
NT5C3A,0.410565745285456,222.0,8527.5
GPAT4,0.4105399121673986,19.0,8324.0
LMBR1,0.4103332472229398,6.0,8307.0
NIPA1,0.4102815809868251,14.0,8314.0
DLGAP1,0.4102815809868251,31.0,8331.0
SCMH1,0.4102815809868251,298.0,8598.0
NOCT,0.4102815809868251,1002.0,9302.0
MTMR7,0.4102815809868251,639.0,8939.0
RPL10L,0.4102815809868251,99.0,8399.0
PCDH8,0.4102815809868251,909.0,9209.0
F11R,0.4102815809868251,129.0,8429.0
PPP4R3B,0.4102299147507104,664.0,8963.0
SEMA4G,0.4102299147507104,447.0,8746.0
GPS2,0.41012658227848103,537.0,8834.0
MRPL17,0.41012658227848103,115.0,8412.0
PHF11,0.41012658227848103,401.0,8698.0
DNAJC13,0.41010074916042366,1.0,8297.5
ANP32A,0.4100749160423663,880.0,9176.0
HNRNPH3,0.4100232498062516,1472.0,9767.0
GRM4,0.4099715835701369,337.0,8631.0
ZIC5,0.4099199173340222,243.0,8536.0
TPMT,0.4099199173340222,518.0,8811.0
SLC30A2,0.4099199173340222,83.0,8376.0
ARHGAP26,0.40986825109790753,292.0,8584.0
TNFSF15,0.40981658486179284,169.0,8460.0
ORC5,0.40981658486179284,20.0,8311.0
TRIM13,0.4097649186256781,784.0,9074.0
TSHZ2,0.4097132523895634,408.0,8697.0
PTGES3L-AARSD1,0.4097132523895634,221.0,8510.0
SS18,0.4096615861534487,183.0,8471.0
WWC2,0.4096615861534487,1047.0,9335.0
PECR,0.40960991991733403,10.0,8297.0
GRP,0.40960991991733403,77.0,8364.0
DDX59,0.40955825368121934,368.0,8654.0
HTR2B,0.40955825368121934,56.0,8342.0
GPM6A,0.40955825368121934,804.0,9090.0
GRPR,0.40955825368121934,213.0,8499.0
BARHL2,0.4095065874451046,272.0,8557.0
MAPKAPK3,0.4094549212089899,827.0,9111.0
LOXL1,0.4094549212089899,2.0,8286.0
ISCA2,0.40935158873676053,21.0,8303.0
RRP1,0.40935158873676053,1062.0,9344.0
CACNA2D4,0.40935158873676053,28.0,8310.0
MICAL2,0.40935158873676053,717.0,8999.0
RAB40AL,0.40935158873676053,180.0,8462.0
EIF3K,0.40924825626453115,255.0,8535.0
PINX1,0.4091965900284164,24.0,8303.0
SLC7A8,0.4091965900284164,30.0,8309.0
PIGR,0.4091965900284164,220.0,8499.0
ABCB9,0.4091449237923017,389.0,8667.0
CSPP1,0.40909325755618703,37.0,8314.0
HSD17B3,0.40904159132007234,24.0,8300.0
ANKK1,0.40904159132007234,67.0,8343.0
KLHL2,0.40898992508395765,104.0,8379.0
VNN2,0.40893825884784296,930.0,9204.0
CES5A,0.40893825884784296,562.0,8836.0
CD83,0.4088865926117282,264.0,8537.0
BRWD1,0.4088349263756135,160.0,8432.0
CBR1,0.40878326013949884,13.0,8284.0
KRT8P41,0.40878326013949884,11466.0,19737.0
FAAH2,0.40875742702144147,309.0,8579.5
MIR210HG,0.40873159390338415,11464.0,19734.0
PCDH17,0.40873159390338415,1588.0,9858.0
LRRC59,0.40867992766726946,527.0,8796.0
DOC2GP,0.40867992766726946,11467.0,19736.0
ERLIN1,0.40867992766726946,99.0,8368.0
CARD14,0.4086282614311547,17.0,8285.0
TANC2,0.40857659519504,103.0,8370.0
SELENOP,0.40852492895892534,181.0,8447.0
SNORA36C,0.40852492895892534,11470.0,19736.0
RAP1GAP,0.40847326272281065,164.0,8429.0
ALOX15,0.40842159648669596,111.0,8375.0
FNBP1L,0.40842159648669596,652.0,8916.0
ACTRT2,0.40842159648669596,356.0,8620.0
STRAP,0.40836993025058127,11.0,8274.0
RGS1,0.40836993025058127,180.0,8443.0
ARHGEF26,0.40836993025058127,897.0,9160.0
DDAH1,0.4083182640144665,338.0,8600.0
NPTX2,0.40826659777835184,103.0,8364.0
GRM3,0.40826659777835184,232.0,8493.0
ETFB,0.40816326530612246,27.0,8286.0
CA5B,0.40816326530612246,316.0,8575.0
PDE4C,0.40816326530612246,118.0,8377.0
PHF8,0.408059932833893,36.0,8293.0
MIR3682,0.40800826659777834,11460.0,19716.0
GLRA2,0.40800826659777834,16.0,8272.0
ACOX2,0.40800826659777834,16.0,8272.0
ESRP1,0.40800826659777834,23.0,8279.0
TDRD6,0.40795660036166365,423.0,8678.0
TRMT2A,0.40795660036166365,727.0,8982.0
ELL,0.40795660036166365,313.0,8568.0
TMED9,0.40790493412554896,110.0,8364.0
SLC15A4,0.40790493412554896,674.0,8928.0
TAF8,0.40785326788943427,825.0,9078.0
KERA,0.40785326788943427,61.0,8314.0
FOXN3-AS2,0.4078016016533196,11465.0,19717.0
GDF7,0.40774993541720483,76.0,8327.0
ABCC11,0.40774993541720483,404.0,8655.0
CIR1,0.40769826918109014,219.0,8469.0
MAFF,0.40769826918109014,660.0,8910.0
DUSP13,0.40764660294497546,641.0,8890.0
ANKRD42,0.40764660294497546,1156.0,9405.0
DRG2,0.40764660294497546,454.0,8703.0
CDCA7,0.4076207698269181,72.0,8320.5
GNA14,0.40759493670886077,278.0,8526.0
TPM3P4,0.4075432704727461,11441.0,19688.0
MLLT10,0.4074916042366314,368.0,8614.0
ZDHHC13,0.4074916042366314,239.0,8485.0
PRODH2,0.4074916042366314,159.0,8405.0
SLC16A4,0.40743993800051664,244.0,8489.0
CHRAC1,0.40743993800051664,632.0,8877.0
TARBP1,0.40743993800051664,814.0,9059.0
ENC1,0.40733660552828727,720.0,8963.0
MC2R,0.4072849392921726,6.0,8248.0
HERC5,0.4072332730560579,65.0,8306.0
FEM1A,0.40718160681994314,385.0,8625.0
SALL3,0.40718160681994314,344.0,8584.0
MIR3684,0.40712994058382845,11463.0,19702.0
MIR103A2,0.40712994058382845,11469.0,19708.0
BEX1,0.40707827434771376,417.0,8655.0
RINT1,0.40707827434771376,82.0,8320.0
MAP3K6,0.4070266081115991,32.0,8269.0
GPN2,0.4070266081115991,124.0,8361.0
RAX2,0.4070007749935417,16.0,8252.5
NT5C,0.4069232756393697,499.0,8734.0
ARR3,0.40687160940325495,35.0,8269.0
PIK3AP1,0.40687160940325495,228.0,8462.0
EEF1DP3,0.40687160940325495,11383.0,19617.0
SLC6A15,0.40681994316714026,356.0,8589.0
TRDN,0.40681994316714026,6.0,8239.0
MIR4432,0.40681994316714026,11468.0,19701.0
COQ5,0.40681994316714026,45.0,8278.0
MCCC2,0.40681994316714026,2.0,8235.0
ARHGAP24,0.4067682769310256,3.0,8235.0
ITPK1,0.4067682769310256,91.0,8323.0
MTRNR2L10,0.4067682769310256,11057.0,19289.0
LAMTOR3,0.4067166106949109,61.0,8292.0
GSX1,0.4067166106949109,227.0,8458.0
TMED7,0.40661327822268145,781.0,9010.0
VAV3-AS1,0.40661327822268145,11488.0,19717.0
DHRS7,0.40656161198656676,364.0,8592.0
LPXN,0.4065099457504521,918.0,9145.0
CHN2,0.4064582795143374,778.0,9004.0
ZMYND8,0.4064066132782227,447.0,8672.0
NAT8L,0.4064066132782227,162.0,8387.0
NRGN,0.406354947042108,182.0,8406.0
UNC13C,0.40625161456987857,205.0,8427.0
SFTPA1,0.40622578145182126,1.0,8222.5
CASP10,0.40622578145182126,82.0,8303.5
SRD5A1,0.40599328338930507,8.0,8225.0
EIF5A2,0.40599328338930507,131.0,8348.0
CLPS,0.40599328338930507,717.0,8934.0
EFCAB3,0.40599328338930507,441.0,8658.0
CAVIN2,0.4059416171531904,319.0,8535.0
NEK8,0.40591578403513306,1.0,8216.5
NDUFA12,0.4058899509170757,2.0,8217.0
MIR5007,0.4058899509170757,11487.0,19702.0
TSC22D3,0.405838284680961,47.0,8261.0
AKR1C1,0.4057866184448463,35.0,8248.0
ABHD11,0.4057866184448463,350.0,8563.0
CD99,0.4057866184448463,200.0,8413.0
BOLA3,0.40576078532678894,49.0,8261.5
OXSR1,0.40573495220873157,22.0,8234.0
SLC4A5,0.40573495220873157,137.0,8349.0
HMGN1,0.40573495220873157,95.0,8307.0
ASAP2,0.4056316197365022,436.0,8646.0
C22ORF31,0.4055799535003875,11285.0,19494.0
GAS5,0.4055799535003875,11379.0,19588.0
GHRHR,0.4055799535003875,2.0,8211.0
MORF4L2,0.4055799535003875,200.0,8409.0
GABRB2,0.40555412038233013,146.0,8354.5
HPS4,0.4055282872642728,3.0,8211.0
CCNK,0.4055282872642728,158.0,8366.0
SLPI,0.4055282872642728,104.0,8312.0
ABCD2,0.4054766210281581,3.0,8210.0
CBX8,0.4054766210281581,20.0,8227.0
FYB1,0.4054766210281581,36.0,8243.0
LIMS2,0.4054249547920434,64.0,8270.0
KLHL41,0.4054249547920434,82.0,8288.0
TRMT1L,0.4054249547920434,1501.0,9707.0
NFU1,0.4053474554378714,45.0,8249.5
HOXB3,0.405321622319814,162.0,8366.0
MARCHF8,0.4052699560836993,1423.0,9626.0
ANO10,0.40524412296564194,89.0,8291.5
PLXNC1,0.4051666236114699,39.0,8240.0
DNAJB5,0.4051666236114699,356.0,8557.0
PDIK1L,0.4051666236114699,226.0,8427.0
RAB11FIP4,0.4049599586670111,1301.0,9498.0
BTG3,0.4049599586670111,513.0,8710.0
CKMT1A,0.4049599586670111,163.0,8360.0
OLFM4,0.40490829243089643,630.0,8826.0
KCNG1,0.40490829243089643,164.0,8360.0
FMNL2,0.40488245931283906,709.0,8904.5
PIPOX,0.4047532937225523,31.0,8224.0
GFRA2,0.4047532937225523,7.0,8200.0
CCNL2,0.40464996125032293,917.0,9108.0
NUDT12,0.40459829501420824,128.0,8318.0
LCLAT1,0.4045466287780935,294.0,8483.0
DIP2A,0.4045466287780935,218.0,8407.0
CYP4F2,0.4044949625419788,63.0,8251.0
SIX4,0.4044949625419788,45.0,8233.0
EHD4,0.40439163006974943,357.0,8543.0
KCNS3,0.40433996383363474,229.0,8414.0
INPP4B,0.40428829759752,266.0,8450.0
SLC10A1,0.4042366313614053,28.0,8211.0
TBC1D5,0.4042366313614053,563.0,8746.0
RABAC1,0.4042366313614053,775.0,8958.0
MT-ND3,0.40413329888917593,7.0,8188.0
CYP8B1,0.40413329888917593,17.0,8198.0
FXYD1,0.40413329888917593,213.0,8394.0
PI4K2B,0.40408163265306124,212.0,8392.0
ZDHHC15,0.40408163265306124,332.0,8512.0
CPNE3,0.40402996641694655,391.0,8570.0
IBA57,0.4040041332988892,16.0,8194.5
MDFIC,0.4039783001808318,243.0,8421.0
AIP,0.4039266339447171,3.0,8180.0
DAB1,0.4039266339447171,73.0,8250.0
TYSND1,0.4039266339447171,7.0,8184.0
LTB,0.40387496770860243,255.0,8431.0
MTSS2,0.40382330147248774,709.0,8884.0
PRAM1,0.40382330147248774,594.0,8769.0
DNER,0.40382330147248774,530.0,8705.0
TIMM9,0.40382330147248774,106.0,8281.0
CLMP,0.40377163523637305,124.0,8298.0
VTI1A,0.40377163523637305,255.0,8429.0
DNAJB12,0.40377163523637305,471.0,8645.0
RPL17,0.4037199690002583,66.0,8239.0
CAPG,0.4037199690002583,306.0,8479.0
AASS,0.403694135882201,32.0,8204.5
NDUFAF3,0.4036683027641436,19.0,8191.0
HOXB-AS3,0.4036683027641436,11489.0,19661.0
ARHGDIB,0.4036683027641436,419.0,8591.0
TRIM29,0.4036166365280289,44.0,8215.0
SLC25A28,0.4036166365280289,7.0,8178.0
UBN1,0.40356497029191424,259.0,8429.0
RNF165,0.40356497029191424,965.0,9135.0
POLR1H,0.40351330405579955,298.0,8467.0
ACOT9,0.40346163781968486,634.0,8802.0
ARHGAP21,0.40346163781968486,1016.0,9184.0
POP7,0.4034099715835701,384.0,8551.0
ACSBG2,0.4033583053474554,111.0,8277.0
FBXO8,0.4033583053474554,798.0,8964.0
NIT1,0.4033583053474554,227.0,8393.0
INHBE,0.40330663911134074,252.0,8417.0
EVC,0.40330663911134074,42.0,8207.0
PSCA,0.40320330663911136,348.0,8511.0
STRA6,0.40320330663911136,40.0,8203.0
SORCS3,0.40320330663911136,898.0,9061.0
MRS2,0.40320330663911136,275.0,8438.0
CLPTM1,0.40315164040299667,318.0,8480.0
KCTD19,0.4030999741668819,581.0,8742.0
SLC24A3,0.4030999741668819,164.0,8325.0
PPP6R1,0.40304830793076724,1327.0,9487.0
AZIN2,0.40304830793076724,189.0,8349.0
NEXMIF,0.40304830793076724,432.0,8592.0
RPL36,0.40299664169465255,16.0,8175.0
PPP1R7,0.40299664169465255,181.0,8340.0
NACA,0.40294497545853786,332.0,8490.0
SRSF7,0.40294497545853786,900.0,9058.0
FLG,0.40294497545853786,2.0,8160.0
LEMD2,0.40294497545853786,25.0,8183.0
PSMG1,0.40294497545853786,184.0,8342.0
SF3A2,0.40294497545853786,649.0,8807.0
TMEM41B,0.40294497545853786,535.0,8693.0
TACC2,0.4028416429863084,583.0,8739.0
DCAF13,0.4028416429863084,768.0,8924.0
CXCL9,0.4028416429863084,235.0,8391.0
ALG6,0.4028416429863084,26.0,8182.0
GADL1,0.4028416429863084,369.0,8525.0
SENP3-EIF4A1,0.40278997675019373,11471.0,19626.0
TSKU,0.40273831051407905,322.0,8476.0
MAST4,0.40268664427796436,525.0,8678.0
FRMPD2,0.40263497804184967,367.0,8519.0
GATAD2A,0.40263497804184967,704.0,8856.0
TCF25,0.40263497804184967,941.0,9093.0
MATN3,0.402583311805735,3.0,8154.0
C1R,0.402583311805735,12.0,8163.0
HSD17B14,0.40253164556962023,262.0,8412.0
BLOC1S6,0.4024541462154482,4.0,8152.5
FNTB,0.40237664686127617,348.0,8495.0
COPS8,0.40237664686127617,160.0,8307.0
RPS28,0.4023249806251615,2.0,8148.0
FBXO5,0.4023249806251615,259.0,8405.0
ANKLE1,0.40222164815293204,516.0,8660.0
STK16,0.40222164815293204,511.0,8655.0
C1QA,0.4021958150348747,39.0,8182.5
PPP6R3,0.40211831568070266,552.0,8694.0
HOXB13,0.402066649444588,43.0,8184.0
PREPL,0.4020408163265306,13.0,8153.5
NEUROD6,0.4020149832084733,684.0,8824.0
DUSP23,0.4020149832084733,747.0,8887.0
FOXJ2,0.40191165073624385,80.0,8218.0
RBM38,0.40191165073624385,1189.0,9327.0
KCNK9,0.40188581761818654,2.0,8139.5
DNMT3L,0.4018083182640145,12.0,8148.0
SEMA3D,0.4018083182640145,7.0,8143.0
DUSP15,0.4017566520278998,860.0,8995.0
SLC30A9,0.40170498579178504,130.0,8264.0
LINGO1,0.40170498579178504,206.0,8340.0
SLC22A4,0.40170498579178504,196.0,8330.0
TECPR2,0.40170498579178504,5.0,8139.0
NR2C1,0.40170498579178504,794.0,8928.0
ANKEF1,0.40160165331955566,2197.0,10329.0
TCN2,0.40157582020149835,135.0,8266.5
SESN2,0.401549987083441,141.0,8272.0
FHL5,0.401549987083441,1537.0,9668.0
RBCK1,0.401549987083441,36.0,8167.0
SHROOM3,0.4014466546112116,203.0,8332.0
GRIK1,0.4014466546112116,77.0,8206.0
LPGAT1,0.40139498837509685,402.0,8530.0
KSR2,0.4012658227848101,16.0,8141.5
MACROD2,0.4011883234306381,139.0,8263.0
SYT14,0.4011883234306381,4.0,8128.0
BNC2,0.4011624903125807,43.0,8166.5
COG1,0.4011366571945234,107.0,8230.0
ACADL,0.4009816584861793,3.0,8123.0
LTN1,0.4009816584861793,362.0,8482.0
TXLNG,0.4009816584861793,912.0,9032.0
MIR4535,0.4009299922500646,11597.0,19716.0
COG5,0.4009299922500646,36.0,8155.0
BET1,0.4009299922500646,350.0,8469.0
INPP5J,0.4008783260139499,169.0,8287.0
ZNF503-AS2,0.40077499354172047,11544.0,19660.0
CYTOR,0.40077499354172047,11521.0,19637.0
WDR35,0.40077499354172047,2.0,8118.0
MIR3609,0.40077499354172047,11588.0,19704.0
ING3,0.4007233273056058,895.0,9010.0
ZC3H12A,0.4007233273056058,275.0,8390.0
FEM1B,0.4006716610694911,340.0,8454.0
RBM34,0.4005683285972617,495.0,8607.0
SALL2,0.40049082924308965,4.0,8114.5
TSNARE1,0.4004649961250323,393.0,8503.0
MIR3675,0.4004649961250323,11540.0,19650.0
POTEB2,0.4004649961250323,418.0,8528.0
STMN4,0.4004649961250323,599.0,8709.0
ZSCAN10,0.4004133298889176,365.0,8474.0
PTGFR,0.4004133298889176,128.0,8237.0
ART3,0.4003616636528029,71.0,8179.0
MRTFB,0.4003616636528029,385.0,8493.0
NEK10,0.4003099974166882,982.0,9089.0
SLC5A2,0.40025833118057347,22.0,8128.0
PDXP,0.40025833118057347,225.0,8331.0
NDFIP2,0.4002066649444588,320.0,8425.0
MSMB,0.4001549987083441,340.0,8444.0
ADGB,0.4001549987083441,254.0,8358.0
ERAL1,0.4001291655902868,100.0,8203.5
AIFM2,0.4001033324722294,150.0,8253.0
EGFL7,0.4001033324722294,24.0,8127.0
PDE3A,0.4001033324722294,254.0,8357.0
PPP1R8,0.4000516662361147,163.0,8265.0
EEF2K,0.4,255.0,8356.0
MED21,0.3997416688194265,149.0,8245.0
ATP10D,0.3997416688194265,1072.0,9168.0
USP33,0.39969000258331183,81.0,8176.0
PRAME,0.39969000258331183,101.0,8196.0
RASSF2,0.39969000258331183,397.0,8492.0
NUDT3,0.39969000258331183,520.0,8615.0
DIP2C,0.3996383363471971,308.0,8402.0
PCDH7,0.3995866701110824,338.0,8431.0
SAP18,0.3995866701110824,283.0,8376.0
RC3H1,0.3995866701110824,473.0,8566.0
SCARNA12,0.3995350038749677,11596.0,19688.0
SH3BP5,0.3995350038749677,789.0,8881.0
NUP43,0.3995350038749677,11.0,8103.0
NEURL1B,0.399483337638853,372.0,8463.0
RCN2,0.399483337638853,545.0,8636.0
CBLB,0.39943167140273833,176.0,8266.0
IVL,0.39943167140273833,2.0,8092.0
BET1L,0.39943167140273833,320.0,8410.0
GNG11,0.3993800051666236,84.0,8173.0
ZBTB10,0.3993800051666236,1651.0,9740.0
HOGA1,0.3993800051666236,134.0,8223.0
SERPINB2,0.3993283389305089,20.0,8108.0
SCIN,0.3992766726943942,243.0,8330.0
ASIC2,0.3992766726943942,195.0,8282.0
ASB7,0.3992766726943942,328.0,8415.0
PER1,0.3992250064582795,219.0,8305.0
CLEC3A,0.3992250064582795,431.0,8517.0
SUPT20H,0.3992250064582795,540.0,8626.0
RPS24,0.39917334022216483,82.0,8167.0
SSR1,0.39912167398605014,16.0,8100.0
CSNK1A1L,0.39912167398605014,633.0,8717.0
ADAP1,0.39912167398605014,950.0,9034.0
MRM2,0.39912167398605014,485.0,8569.0
TXNL4A,0.39909584086799277,1.0,8084.5
NAIP,0.3990700077499354,35.0,8118.0
TRUB2,0.3990700077499354,123.0,8206.0
VASN,0.3990700077499354,142.0,8225.0
TTC31,0.3990700077499354,581.0,8664.0
SNRPA1,0.3990183415138207,740.0,8822.0
COL9A1,0.3990183415138207,169.0,8251.0
BEX2,0.3990183415138207,2240.0,10322.0
CLCN6,0.3990183415138207,22.0,8104.0
ZNF106,0.3990183415138207,392.0,8474.0
ACAP2,0.3990183415138207,1019.0,9101.0
CBY1,0.398966675277706,59.0,8140.0
MELTF,0.398966675277706,43.0,8124.0
GRID1,0.39886334280547664,572.0,8651.0
MARCHF3,0.39886334280547664,1389.0,9468.0
HLF,0.39886334280547664,127.0,8206.0
PRIMPOL,0.3988116765693619,9.0,8087.0
ADARB1,0.3988116765693619,286.0,8364.0
ZP2,0.3988116765693619,34.0,8112.0
ATP6V1C2,0.3988116765693619,33.0,8111.0
FBLN2,0.3987083440971325,4.0,8080.0
PLD6,0.3986566778610178,340.0,8415.0
SSU72,0.3986566778610178,561.0,8636.0
BRMS1L,0.3983983466804443,934.0,9004.0
RNF17,0.3983983466804443,133.0,8203.0
AMELX,0.39837251356238695,70.0,8139.5
MIR4280,0.39834668044432964,11630.0,19699.0
MIER1,0.39834668044432964,139.0,8208.0
GNL1,0.39834668044432964,731.0,8800.0
RPS26,0.39829501420821495,23.0,8091.0
MAP1LC3C,0.39829501420821495,139.0,8207.0
SLC9A2,0.39824334797210026,60.0,8127.0
CPB2,0.39824334797210026,7.0,8074.0
TNPO2,0.39824334797210026,112.0,8179.0
COL13A1,0.3981916817359855,56.0,8122.0
NIPSNAP1,0.3981400154998708,451.0,8516.0
SLC36A4,0.3981400154998708,270.0,8335.0
NSMAF,0.39808834926375614,367.0,8431.0
ARHGAP17,0.39803668302764145,564.0,8627.0
FBXW8,0.39798501679152676,147.0,8209.0
LGALS3BP,0.3978816843192973,306.0,8366.0
SNORD5,0.39777835184706795,11658.0,19716.0
